Date,Body,TransactionID,Amount,Category
06/22/2024,"TxId: 43333418094. Your payment of 1,500 RWF to Alex Doe 29218 has been completed at 2024-06-22 11:40:56. Your new balance: 6,220 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",43333418094.0,"1,500",Payments to Code Holders
06/22/2024,"TxId: 43349533054. Your payment of 10,000 RWF to Samuel Carter 44047 has been completed at 2024-06-22 18:15:44. Your new balance: 16,220 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",43349533054.0,"10,000",Payments to Code Holders
06/23/2024,"TxId: 12723317674. Your payment of 15,000 RWF to Linda Green 94480 has been completed at 2024-06-23 12:16:52. Your new balance: 620 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",12723317674.0,"15,000",Payments to Code Holders
06/23/2024,"TxId: 29081551536. Your payment of 600 RWF to Jane Smith 74631 has been completed at 2024-06-23 13:56:01. Your new balance: 20 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",29081551536.0,600,Payments to Code Holders
06/23/2024,"TxId: 55981011420. Your payment of 800 RWF to Jane Smith 67993 has been completed at 2024-06-23 17:02:22. Your new balance: 11,120 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",55981011420.0,800,Payments to Code Holders
06/24/2024,"TxId: 67456128847. Your payment of 3,500 RWF to Jane Smith 19682 has been completed at 2024-06-24 13:06:23. Your new balance: 420 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",67456128847.0,"3,500",Payments to Code Holders
06/24/2024,"TxId: 45238324104. Your payment of 1,500 RWF to Robert Brown 66886 has been completed at 2024-06-24 15:03:47. Your new balance: 1,800 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",45238324104.0,"1,500",Payments to Code Holders
06/24/2024,"TxId: 31373267832. Your payment of 1,000 RWF to Jane Smith 97326 has been completed at 2024-06-24 17:38:59. Your new balance: 800 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",31373267832.0,"1,000",Payments to Code Holders
06/24/2024,"TxId: 99439041781. Your payment of 4,200 RWF to Alex Doe 41367 has been completed at 2024-06-24 20:40:01. Your new balance: 580 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",99439041781.0,"4,200",Payments to Code Holders
06/24/2024,"TxId: 91628513434. Your payment of 2,400 RWF to Alex Doe 29405 has been completed at 2024-06-24 21:06:12. Your new balance: 3,180 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",91628513434.0,"2,400",Payments to Code Holders
06/25/2024,"TxId: 95997298432. Your payment of 3,500 RWF to Jane Smith 79876 has been completed at 2024-06-25 13:32:46. Your new balance: 17,260 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",95997298432.0,"3,500",Payments to Code Holders
06/25/2024,"TxId: 93272208136. Your payment of 1,500 RWF to Alex Doe 88360 has been completed at 2024-06-25 13:57:32. Your new balance: 10,660 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",93272208136.0,"1,500",Payments to Code Holders
06/25/2024,"TxId: 76500239822. Your payment of 1,200 RWF to Robert Brown 89730 has been completed at 2024-06-25 19:03:16. Your new balance: 7,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",76500239822.0,"1,200",Payments to Code Holders
06/25/2024,"TxId: 62680813443. Your payment of 15,000 RWF to Jane Smith 27049 has been completed at 2024-06-25 22:11:05. Your new balance: 19,960 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",62680813443.0,"15,000",Payments to Code Holders
06/25/2024,"TxId: 60128198918. Your payment of 2,500 RWF to Samuel Carter 28730 has been completed at 2024-06-25 22:12:12. Your new balance: 17,460 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",60128198918.0,"2,500",Payments to Code Holders
06/25/2024,"TxId: 45944658885. Your payment of 2,000 RWF to Jane Smith 50933 has been completed at 2024-06-25 23:32:50. Your new balance: 7,360 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",45944658885.0,"2,000",Payments to Code Holders
06/26/2024,"TxId: 95262102019. Your payment of 2,000 RWF to Robert Brown 69373 has been completed at 2024-06-26 09:52:34. Your new balance: 5,360 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",95262102019.0,"2,000",Payments to Code Holders
06/26/2024,"TxId: 87006296823. Your payment of 3,500 RWF to Robert Brown 96044 has been completed at 2024-06-26 13:49:35. Your new balance: 1,760 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",87006296823.0,"3,500",Payments to Code Holders
06/26/2024,"TxId: 31576470196. Your payment of 2,600 RWF to Samuel Carter 26362 has been completed at 2024-06-26 20:56:26. Your new balance: 290 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",31576470196.0,"2,600",Payments to Code Holders
06/26/2024,"TxId: 73458718592. Your payment of 1,300 RWF to Linda Green 68296 has been completed at 2024-06-26 21:15:01. Your new balance: 3,990 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",73458718592.0,"1,300",Payments to Code Holders
06/27/2024,"TxId: 38607418037. Your payment of 2,000 RWF to Samuel Carter 32097 has been completed at 2024-06-27 10:11:28. Your new balance: 1,990 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",38607418037.0,"2,000",Payments to Code Holders
06/27/2024,"TxId: 74528093189. Your payment of 3,000 RWF to Samuel Carter 80358 has been completed at 2024-06-27 12:42:40. Your new balance: 3,990 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",74528093189.0,"3,000",Payments to Code Holders
06/28/2024,"TxId: 36124196268. Your payment of 2,000 RWF to Samuel Carter 53745 has been completed at 2024-06-28 11:57:46. Your new balance: 2,920 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",36124196268.0,"2,000",Payments to Code Holders
06/28/2024,"TxId: 12278530897. Your payment of 3,500 RWF to Alex Doe 24477 has been completed at 2024-06-28 13:54:35. Your new balance: 4,420 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",12278530897.0,"3,500",Payments to Code Holders
06/28/2024,"TxId: 80699538135. Your payment of 38,500 RWF to Jane Smith 49279 has been completed at 2024-06-28 23:17:22. Your new balance: 1,670 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",80699538135.0,"38,500",Payments to Code Holders
06/29/2024,"TxId: 76219803114. Your payment of 16,500 RWF to Alex Doe 31462 has been completed at 2024-06-29 00:42:15. Your new balance: 5,170 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",76219803114.0,"16,500",Payments to Code Holders
06/29/2024,"TxId: 49444119897. Your payment of 12,500 RWF to Samuel Carter 80818 has been completed at 2024-06-29 01:16:07. Your new balance: 42,670 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",49444119897.0,"12,500",Payments to Code Holders
06/29/2024,"TxId: 23617183914. Your payment of 11,500 RWF to Alex Doe 80450 has been completed at 2024-06-29 01:54:26. Your new balance: 31,170 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",23617183914.0,"11,500",Payments to Code Holders
06/29/2024,"TxId: 77242964085. Your payment of 5,000 RWF to Linda Green 58573 has been completed at 2024-06-29 02:35:39. Your new balance: 26,170 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",77242964085.0,"5,000",Payments to Code Holders
06/29/2024,"TxId: 46513194998. Your payment of 2,000 RWF to Linda Green 29839 has been completed at 2024-06-29 02:54:58. Your new balance: 24,170 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",46513194998.0,"2,000",Payments to Code Holders
06/29/2024,"TxId: 91434725399. Your payment of 5,800 RWF to Alex Doe 52731 has been completed at 2024-06-29 13:17:13. Your new balance: 98,120 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",91434725399.0,"5,800",Payments to Code Holders
06/29/2024,"TxId: 92465449198. Your payment of 17,000 RWF to Jane Smith 48732 has been completed at 2024-06-29 15:55:40. Your new balance: 65,870 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",92465449198.0,"17,000",Payments to Code Holders
06/29/2024,"TxId: 73443153836. Your payment of 4,000 RWF to Samuel Carter 93083 has been completed at 2024-06-29 18:25:16. Your new balance: 25,600 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",73443153836.0,"4,000",Payments to Code Holders
06/29/2024,"TxId: 36547564090. Your payment of 15,000 RWF to Samuel Carter 33167 has been completed at 2024-06-29 20:14:18. Your new balance: 98,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",36547564090.0,"15,000",Payments to Code Holders
06/29/2024,"TxId: 74110530634. Your payment of 3,000 RWF to Jane Smith 36439 has been completed at 2024-06-29 20:26:29. Your new balance: 95,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",74110530634.0,"3,000",Payments to Code Holders
06/29/2024,"TxId: 13627937199. Your payment of 3,000 RWF to Samuel Carter 89385 has been completed at 2024-06-29 20:48:30. Your new balance: 92,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",13627937199.0,"3,000",Payments to Code Holders
06/29/2024,"TxId: 72441399952. Your payment of 5,000 RWF to Robert Brown 56837 has been completed at 2024-06-29 21:14:55. Your new balance: 87,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",72441399952.0,"5,000",Payments to Code Holders
06/29/2024,"TxId: 61734495932. Your payment of 3,000 RWF to Jane Smith 73232 has been completed at 2024-06-29 22:00:11. Your new balance: 84,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",61734495932.0,"3,000",Payments to Code Holders
06/29/2024,"TxId: 60128358762. Your payment of 12,000 RWF to Jane Smith 57243 has been completed at 2024-06-29 22:22:57. Your new balance: 72,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",60128358762.0,"12,000",Payments to Code Holders
06/29/2024,"TxId: 65198686588. Your payment of 3,000 RWF to Samuel Carter 43908 has been completed at 2024-06-29 23:00:54. Your new balance: 69,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",65198686588.0,"3,000",Payments to Code Holders
06/29/2024,"TxId: 74637643766. Your payment of 3,000 RWF to Jane Smith 46155 has been completed at 2024-06-29 23:54:38. Your new balance: 66,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",74637643766.0,"3,000",Payments to Code Holders
06/30/2024,"TxId: 19291503186. Your payment of 13,000 RWF to Robert Brown 66160 has been completed at 2024-06-30 02:08:25. Your new balance: 53,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",19291503186.0,"13,000",Payments to Code Holders
06/30/2024,"TxId: 89343929108. Your payment of 1,400 RWF to Robert Brown 39520 has been completed at 2024-06-30 13:25:37. Your new balance: 39,680 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",89343929108.0,"1,400",Payments to Code Holders
06/30/2024,"TxId: 59302716963. Your payment of 12,000 RWF to Samuel Carter 23837 has been completed at 2024-06-30 15:00:28. Your new balance: 27,680 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",59302716963.0,"12,000",Payments to Code Holders
06/30/2024,"TxId: 26484890740. Your payment of 500 RWF to Alex Doe 14112 has been completed at 2024-06-30 15:49:57. Your new balance: 26,660 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",26484890740.0,500,Payments to Code Holders
06/30/2024,"TxId: 28014849597. Your payment of 4,500 RWF to Linda Green 10831 has been completed at 2024-06-30 16:51:36. Your new balance: 20,560 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",28014849597.0,"4,500",Payments to Code Holders
06/30/2024,"TxId: 26330194128. Your payment of 2,000 RWF to Jane Smith 46726 has been completed at 2024-06-30 20:48:31. Your new balance: 28,490 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",26330194128.0,"2,000",Payments to Code Holders
06/30/2024,"TxId: 55580359590. Your payment of 32,800 RWF to Alex Doe 86390 has been completed at 2024-06-30 22:09:42. Your new balance: 13,590 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",55580359590.0,"32,800",Payments to Code Holders
07/01/2024,"TxId: 15722120949. Your payment of 1,500 RWF to Linda Green 77000 has been completed at 2024-07-01 10:31:30. Your new balance: 11,070 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",15722120949.0,"1,500",Payments to Code Holders
07/01/2024,"TxId: 13515849108. Your payment of 24,850 RWF to Robert Brown 88803 has been completed at 2024-07-01 18:21:22. Your new balance: 36,220 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",13515849108.0,"24,850",Payments to Code Holders
07/01/2024,"TxId: 91762592039. Your payment of 500 RWF to Robert Brown 62116 has been completed at 2024-07-01 18:32:23. Your new balance: 26,620 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",91762592039.0,500,Payments to Code Holders
07/01/2024,"TxId: 10806359835. Your payment of 16,000 RWF to Linda Green 78551 has been completed at 2024-07-01 20:01:06. Your new balance: 10,620 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",10806359835.0,"16,000",Payments to Code Holders
07/01/2024,"TxId: 72418341683. Your payment of 2,200 RWF to Alex Doe 88813 has been completed at 2024-07-01 20:07:36. Your new balance: 8,420 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",72418341683.0,"2,200",Payments to Code Holders
07/02/2024,"TxId: 36585848121. Your payment of 1,300 RWF to Jane Smith 16905 has been completed at 2024-07-02 10:01:10. Your new balance: 7,120 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",36585848121.0,"1,300",Payments to Code Holders
07/02/2024,"TxId: 58456925124. Your payment of 2,500 RWF to Alex Doe 28379 has been completed at 2024-07-02 13:11:53. Your new balance: 14,370 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",58456925124.0,"2,500",Payments to Code Holders
07/02/2024,"TxId: 52596922232. Your payment of 500 RWF to Linda Green 70581 has been completed at 2024-07-02 18:47:07. Your new balance: 10,870 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",52596922232.0,500,Payments to Code Holders
07/02/2024,"TxId: 15105279544. Your payment of 1,000 RWF to Samuel Carter 46317 has been completed at 2024-07-02 18:48:29. Your new balance: 9,870 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",15105279544.0,"1,000",Payments to Code Holders
07/03/2024,"TxId: 30881509437. Your payment of 40,000 RWF to Robert Brown 45612 has been completed at 2024-07-03 09:55:54. Your new balance: 9,870 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",30881509437.0,"40,000",Payments to Code Holders
07/03/2024,"TxId: 75410293151. Your payment of 1,300 RWF to Samuel Carter 78656 has been completed at 2024-07-03 10:01:38. Your new balance: 8,570 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",75410293151.0,"1,300",Payments to Code Holders
07/03/2024,"TxId: 62824215473. Your payment of 3,000 RWF to Alex Doe 54679 has been completed at 2024-07-03 13:54:02. Your new balance: 2,970 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",62824215473.0,"3,000",Payments to Code Holders
07/03/2024,"TxId: 45688985882. Your payment of 1,500 RWF to Jane Smith 87381 has been completed at 2024-07-03 18:32:50. Your new balance: 1,320 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",45688985882.0,"1,500",Payments to Code Holders
07/03/2024,"TxId: 16694058718. Your payment of 600 RWF to Robert Brown 37824 has been completed at 2024-07-03 19:51:48. Your new balance: 720 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",16694058718.0,600,Payments to Code Holders
07/04/2024,"TxId: 99848480430. Your payment of 16,000 RWF to Linda Green 29449 has been completed at 2024-07-04 16:30:35. Your new balance: 6,070 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",99848480430.0,"16,000",Payments to Code Holders
07/05/2024,"TxId: 35153028513. Your payment of 2,500 RWF to Jane Smith 69781 has been completed at 2024-07-05 13:10:38. Your new balance: 16,570 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",35153028513.0,"2,500",Payments to Code Holders
07/05/2024,"TxId: 67511009036. Your payment of 1,000 RWF to Linda Green 66505 has been completed at 2024-07-05 13:16:13. Your new balance: 15,570 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",67511009036.0,"1,000",Payments to Code Holders
07/05/2024,"TxId: 34707153443. Your payment of 1,000 RWF to Robert Brown 62497 has been completed at 2024-07-05 18:20:55. Your new balance: 14,570 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",34707153443.0,"1,000",Payments to Code Holders
07/06/2024,"TxId: 38508422103. Your payment of 6,000 RWF to Jane Smith 43089 has been completed at 2024-07-06 00:11:24. Your new balance: 15,950 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",38508422103.0,"6,000",Payments to Code Holders
07/06/2024,"TxId: 34521857854. Your payment of 1,000 RWF to Robert Brown 52619 has been completed at 2024-07-06 00:44:32. Your new balance: 14,950 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",34521857854.0,"1,000",Payments to Code Holders
07/06/2024,"TxId: 41545470202. Your payment of 23,000 RWF to Jane Smith 46824 has been completed at 2024-07-06 15:49:18. Your new balance: 31,950 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",41545470202.0,"23,000",Payments to Code Holders
07/06/2024,"TxId: 11475000639. Your payment of 1,000 RWF to Alex Doe 19874 has been completed at 2024-07-06 20:31:06. Your new balance: 28,350 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",11475000639.0,"1,000",Payments to Code Holders
07/06/2024,"TxId: 56884759672. Your payment of 700 RWF to Alex Doe 40378 has been completed at 2024-07-06 22:28:46. Your new balance: 25,910 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",56884759672.0,700,Payments to Code Holders
07/07/2024,"TxId: 89252038095. Your payment of 6,000 RWF to Alex Doe 72640 has been completed at 2024-07-07 02:42:23. Your new balance: 19,910 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",89252038095.0,"6,000",Payments to Code Holders
07/07/2024,"TxId: 78679877816. Your payment of 13,000 RWF to Linda Green 88021 has been completed at 2024-07-07 15:21:37. Your new balance: 4,060 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",78679877816.0,"13,000",Payments to Code Holders
07/08/2024,"TxId: 81915290006. Your payment of 1,300 RWF to Linda Green 30473 has been completed at 2024-07-08 11:08:11. Your new balance: 7,140 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",81915290006.0,"1,300",Payments to Code Holders
07/08/2024,"TxId: 72699451485. Your payment of 3,300 RWF to Jane Smith 69362 has been completed at 2024-07-08 13:37:44. Your new balance: 3,840 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",72699451485.0,"3,300",Payments to Code Holders
07/08/2024,"TxId: 80209257569. Your payment of 2,500 RWF to Samuel Carter 74506 has been completed at 2024-07-08 18:56:43. Your new balance: 19,690 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",80209257569.0,"2,500",Payments to Code Holders
07/08/2024,"TxId: 98284235113. Your payment of 1,500 RWF to Samuel Carter 94613 has been completed at 2024-07-08 19:36:52. Your new balance: 18,190 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",98284235113.0,"1,500",Payments to Code Holders
07/09/2024,"TxId: 84747563706. Your payment of 1,500 RWF to Linda Green 76164 has been completed at 2024-07-09 13:08:04. Your new balance: 15,390 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",84747563706.0,"1,500",Payments to Code Holders
07/09/2024,"TxId: 90348213649. Your payment of 40,000 RWF to Linda Green 94438 has been completed at 2024-07-09 18:35:39. Your new balance: 9,270 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",90348213649.0,"40,000",Payments to Code Holders
07/10/2024,"TxId: 69649307640. Your payment of 1,300 RWF to Robert Brown 10193 has been completed at 2024-07-10 10:27:07. Your new balance: 7,970 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",69649307640.0,"1,300",Payments to Code Holders
07/10/2024,"TxId: 53891623812. Your payment of 3,300 RWF to Samuel Carter 12689 has been completed at 2024-07-10 13:56:04. Your new balance: 4,670 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",53891623812.0,"3,300",Payments to Code Holders
07/10/2024,"TxId: 50912955416. Your payment of 3,500 RWF to Alex Doe 29799 has been completed at 2024-07-10 18:33:07. Your new balance: 1,170 RWF. Fee was 0 RWF.Kanda*182*16# wiyandikishe muri poromosiyo ya BivaMoMotima, ugire amahirwe yo gutsindira ibihembo bishimishije.",50912955416.0,"3,500",Payments to Code Holders
